clear_cut_group,anomaly_score
43731,-0.1479489499365167
43736,-0.026270701120114315
43758,0.01279827543147849
43759,-0.17556115453578297
43786,0.08614312889238729
43783,-0.17556115453578297
43794,-0.17556115453578297
43808,-0.17556115453578297
43810,-0.047620451110634565
43826,-0.05210331326585271
43827,-0.17556115453578297
43841,-0.17556115453578297
43851,-0.046096255741230385
43854,-0.13966733404752585
43858,0.07246018055108139
43864,0.08269837614546549
43438,-0.17556115453578297
43905,-0.17556115453578297
43912,-0.17556115453578297
43917,-0.12972614988137798
43973,-0.15992493389835177
43997,0.03794487064980279
43999,-0.08789557323118269
44011,0.0011383583894769567
44033,-0.07816178463339374
44041,-0.17556115453578297
44046,-0.17556115453578297
44062,-0.033267821083365734
44065,-0.01246782146027342
44068,-0.17556115453578297
44075,-0.034564521863874265
44082,-0.07051534142783833
44091,-0.17556115453578297
44100,-0.014667009684281807
44111,0.03359616791354936
44132,-0.029849046776821708
44134,-0.17556115453578297
44154,-0.06479433512729449
44162,-0.17556115453578297
44182,-0.12964623707011685
44183,-0.17556115453578297
44189,-0.17556115453578297
44190,-0.03239147664766756
44203,-0.06297855069309877
44206,-0.05430548403933244
44207,-0.04336087449577142
44220,-0.1167827486137556
44222,-0.17556115453578297
44228,-0.00356748571343507
44247,-0.17556115453578297
44268,-0.0932552071548311
44273,-0.06718423707520105
44275,-0.011000619240921161
44278,-0.11528007101066329
44280,-0.17556115453578297
44260,-0.05688454295832657
44297,-0.05879684570726795
44298,-0.05823032364856551
44316,0.09608354187070878
44318,-0.17556115453578297
44329,-0.17556115453578297
44346,-0.037704939830671635
44348,-0.17556115453578297
44308,-0.17556115453578297
44399,-0.0538633398458932
44402,-0.10714306028838505
44406,0.06339791861317912
44408,-0.17556115453578297
44421,-0.12795524959002452
42766,-0.08566469144643368
44452,-0.1507646878795298
44467,-0.06509676665638209
44474,-0.17556115453578297
44492,-0.17556115453578297
44539,-0.16141649683044917
44547,-0.15989013614163455
44564,-0.027684557315031
44571,-0.1566002434492526
44575,-0.17556115453578297
44585,-0.16298473771146305
44592,-0.17556115453578297
44603,-0.17556115453578297
44615,-0.17556115453578297
44621,-0.17556115453578297
44624,-0.09600396284874496
44642,-0.05932807451882394
44644,-0.005496471150280069
44650,-0.17556115453578297
44662,-0.17556115453578297
44663,-0.15831415583659614
44676,-0.05608200198349872
44698,0.048671166999127324
44707,-0.08310157190044365
44710,-0.03829270352015013
44713,-0.0201088597386897
44716,-0.02843141332867355
44718,-0.17556115453578297
44721,0.06826607176747301
44722,-0.11340256442002355
44725,-0.1461690682171053
44734,-0.16710260260298532
44746,-0.140924071596844
44775,0.14651041402408282
44787,-0.03657740820649685
44807,-0.16034081366344977
44818,-0.06136716496130401
44170,-0.17556115453578297
44825,-0.1653660458144035
44868,-0.033401796976588516
44902,-0.14610382947411782
44905,-0.17556115453578297
44927,-0.05354992907073669
44946,-0.05948467113599315
44965,-0.17556115453578297
44972,-0.1653660458144035
44977,-0.07254846890457728
44994,-0.17556115453578297
44993,-0.15989013614163455
44996,-0.04265001830114562
44999,-0.14663644120219016
45021,-0.17556115453578297
45031,-0.10108757005982233
45065,-0.17556115453578297
45110,-0.050594741805208066
45119,-0.12538341951095094
45122,0.07970755227057946
45151,-0.14231600123471355
45160,0.07192922597061924
45149,-0.03339282255832382
45172,-0.018572687947745636
45174,0.021949012651573008
45179,-0.05538101355869762
45194,-0.1464580257995028
45204,-0.057692067987780316
45250,0.1513178336712836
45261,-0.17556115453578297
45270,0.02362589772099466
45272,-0.08670204000276494
45290,-0.17556115453578297
45294,0.005503404289318947
45303,-0.17556115453578297
45305,0.056430454022599275
45311,0.12324815020032287
45312,-0.17556115453578297
45314,0.10922056013975479
45315,-0.016342556603206493
45327,0.1360498699838424
45337,-0.1596194625621168
45353,-0.17556115453578297
45357,-0.05534152909444656
45364,-0.11198743456970983
45365,-0.0013918090697555563
45368,-0.17556115453578297
45373,-0.017986645189428885
45436,-0.17556115453578297
45447,-0.0514783381171901
45453,-0.03159219567691851
45341,-0.17556115453578297
45480,0.11907181725190663
45481,-0.03798607993029052
45497,0.03478700691006187
45536,-0.17556115453578297
45543,-0.05418888932224636
45563,-0.06537178424956103
45564,-0.08791622232558766
45569,-0.1240779905097944
45590,-0.17556115453578297
45605,-0.028632710236467074
45614,-0.17556115453578297
45618,-0.0940049733305725
45636,-0.05469534497744338
45648,-0.17556115453578297
45655,-0.17556115453578297
45663,-0.158610619605565
45666,-0.11342592209000679
45671,-0.17556115453578297
45691,-0.17556115453578297
45696,-0.17556115453578297
45701,0.07560684924077254
45702,-0.17556115453578297
45703,-0.17556115453578297
45727,-0.17556115453578297
45735,-0.13303823828937134
45718,-0.12138787756907382
45743,-0.17556115453578297
45748,-0.08951079406855467
45755,-0.17556115453578297
45756,0.014664514956950203
45764,-0.16832720999506934
45769,-0.15992493389835177
45772,-0.17556115453578297
45778,-0.12429315762433213
45827,-0.03557592398149506
45838,0.013719743080897628
45854,0.09668568821414925
45864,-0.12581320659060896
45885,-0.10709995552491869
45896,-0.08597119395411162
45897,-0.091825867352539
45909,0.10784008513631904
45936,-0.17556115453578297
45945,-0.17556115453578297
45980,-0.0702728223310069
45985,-0.006014672184737502
45994,-0.17556115453578297
46009,-0.09790958770346203
46010,-0.17556115453578297
46023,-0.17556115453578297
46030,-0.17556115453578297
46038,-0.1646861297531021
46046,-0.17556115453578297
46016,0.033286134699935466
46060,-0.11541767636766165
46067,-0.17556115453578297
46081,0.08015486229850066
46083,0.09091993165948387
46089,-0.17556115453578297
46103,0.013853571372371198
46106,-0.17556115453578297
46129,-0.17556115453578297
46133,-0.0915558674882973
46140,-0.07614016352741293
46153,-0.06541513546042227
46175,-0.023687876141656405
46178,0.017513868406556887
46183,-0.15959158751240105
46185,-0.08144398658440255
46203,-0.04778702605757407
46204,0.006768992890636816
46210,0.11284843226393315
46213,-0.07065111095044868
46250,-0.17556115453578297
46255,0.08905147108688671
46258,-0.07156706417271486
46264,0.03762665361823003
46267,-0.17556115453578297
46277,-0.17556115453578297
46281,-0.11905248178392375
46288,0.02610138497171155
46295,0.09950898390166796
46299,0.023397265976887183
46300,-0.08096326280226324
46315,-0.17556115453578297
46339,-0.17556115453578297
46343,0.000283439711106781
46349,0.006197684300283002
46353,0.03192263708332366
46354,0.16161354438059738
46355,0.027928012066590124
46361,-0.17556115453578297
46363,-0.17556115453578297
46365,0.044530573266422846
46366,0.037887287837091055
46375,0.08207596046813348
46377,0.0350270503864234
46379,-0.05332842429200124
46383,-0.17556115453578297
46385,-0.128798009519842
46386,0.06269349712953431
46388,0.04708429397200997
46393,0.12247929566968763
46403,-0.17556115453578297
46409,0.05008877963037861
46410,0.011398963801992124
46411,-0.011231354286564188
46416,0.19758334687711898
46423,-0.16960411640594925
46424,0.013847242446596075
46425,0.0011227192967379063
46427,-0.032995654848344436
46429,-0.06485798478330879
46431,-0.04791379259034617
46433,-0.008235262462226112
46435,-0.17556115453578297
242159,0.02120493890326003
46201,0.04214231782568323
46471,-0.1259377759750886
46473,0.02422834881641789
46477,0.030354108825484394
46478,-0.17556115453578297
46479,0.035687664012777676
46480,-0.04674256644150632
46483,-0.06546679041757492
46486,-0.15958463354842628
46490,-0.17556115453578297
46517,-0.03258774911961876
46545,0.041161584007116225
46559,-0.17556115453578297
46560,0.03419162488361549
46562,-0.07642992079871702
46575,-0.012900914120181683
46584,-0.12788406045482253
46591,-0.14711427972652596
46611,-0.005116024242712569
46616,0.05182718662779573
46624,0.12315239302118675
46625,0.09676031810622354
46627,0.03339057794683009
46639,0.00530672224969031
46650,-0.15301632733924891
46657,0.06659735302757852
46684,-0.17556115453578297
46710,-0.09852289125010055
46732,0.06260603345818916
46735,-0.0029205845270982023
46742,0.02852553717029782
46757,0.02333872502349632
46762,0.007500214915055925
46763,0.007854467868022241
46764,0.0722251566767439
46809,-0.10741555225959382
46784,-0.036444567943478334
46816,-0.13674184188054722
46817,-0.043824878611829154
46821,-0.08819237904744703
46827,-0.0011866122509729404
46834,-0.070008841899597
46869,-0.17556115453578297
46886,0.030129174274322934
46887,0.05358974997297605
46888,-0.02125213353532901
46890,-0.042628039719217026
46891,-0.03448888294346797
46893,0.01636148378290425
46905,0.08888467609526685
46921,-0.14116869242941182
46937,0.07301412775206395
46950,-0.17556115453578297
46965,-0.17556115453578297
46978,0.008726817191582525
46995,0.006492027859499538
46996,0.09770704986648304
47002,-0.01248918181604669
47024,-0.17556115453578297
47031,-0.06880802452232582
47039,-0.06508877057917034
47044,-0.0348200470576126
47049,-0.021044068607169397
47051,-0.13123238909230922
47069,0.0746298271432918
47088,-0.000807921789372279
47096,0.004546780293615216
47097,-0.011605585641304483
47113,-0.17556115453578297
47115,0.006260943793112261
47121,-0.17556115453578297
47148,-0.10426072006816994
47155,-0.17556115453578297
47164,-0.17556115453578297
47165,-0.0663874583674734
47169,-0.022085943943930042
47172,-0.004158380280244345
47186,-0.03938871749504208
47189,0.008400139766120307
47208,-0.14663644120219016
47221,0.025182610690331675
47222,0.01902962512547368
47229,-0.05088069634754466
47230,-0.17556115453578297
47241,0.02773785488211089
47246,-0.04525759874663238
47252,0.15048085819023382
47261,-0.17556115453578297
47273,-0.035525206173766755
47313,-0.04257858411771015
47315,-0.030801004482729932
47329,0.025273789601461538
47346,-0.0403089089979598
47357,-0.14910059114669322
47359,-0.07770264280390254
47365,-0.046672473222998556
47367,-0.17556115453578297
47379,0.0064500411141661385
47381,0.04302764737047926
47390,-0.029103272109349487
47391,-0.06571717760254264
47395,-0.02783558877783432
47401,-0.028049510655164756
47406,0.026984423351682052
47424,-0.07947705130577049
47425,-0.019542293436939306
47428,-0.01907098589025019
47434,0.00410274584311221
47436,-0.039798272324614525
47437,0.13929542609908385
47443,-0.010857175986839829
47449,-0.09163434452185842
47463,-0.17556115453578297
47468,-0.06482471549200408
47471,-0.17556115453578297
47476,-0.03543182567562814
47479,0.01057786071649458
47487,0.05223510764214567
47488,-0.00259023289272714
47494,-0.1168466797144454
47500,-0.17556115453578297
47530,-0.04622724082166291
47554,0.11696494550948311
47556,0.17652558379904104
47560,0.08412779637998713
47564,0.1857158374992397
47584,0.04119120494880402
47591,-0.04558503672203812
47604,0.0629024581694263
47606,0.07338709032620105
47615,-0.11108624831612202
47621,0.08244308392883981
47632,0.13744325602809315
47644,-0.04712096692028345
47645,0.029836313830869488
47648,-0.012929408074086324
47650,0.03394401602685326
47651,-0.13354187970350084
47659,0.06923487345491108
47660,0.014958879901995847
47661,0.05616807292520232
47672,-0.1206506566389412
47679,-0.047858369752806385
47681,-0.019690244266574175
47685,0.09112041717649366
47687,0.06059850729932803
47697,-0.08492512357168447
47696,0.006693288341885761
47699,-0.14462402460059365
47714,0.019042597063764766
47720,-0.025355725267449447
47724,-0.17556115453578297
47728,-0.001685064351493737
47734,-0.07369353197176937
47750,-0.011185335807864738
47756,0.050825150942973796
47761,0.07579341966237618
47776,-0.020118969343808524
47782,0.01212318716048233
47808,0.08662037690312074
47812,0.16917353636688492
47813,0.01876836732336662
47814,-0.02568598361189456
47824,0.23759272179782576
47826,0.3009791907470395
47825,0.16294331041713606
47836,0.04054999261169745
47811,0.14594313540090953
47837,0.19701372014842466
47838,0.17266398202406563
47840,0.10321807252771442
47839,0.14583351123374477
47842,0.2547569217748842
47841,0.20567655616668057
47843,0.14386684920820925
47844,0.13617178472247993
47845,-0.07263313585408765
47855,-0.05791055890881319
47869,0.1274855010364232
47875,0.150987617167315
47879,0.09496266858210634
47880,0.10477852898946038
47881,0.10612447600213881
47886,0.08890747177280078
47888,0.13273654122233458
47889,0.10422762092640203
47898,0.17949468322830964
47899,-0.042222199382994374
47901,0.2002915217750657
47902,0.07728638924881581
47908,0.09072611779264983
47912,0.05358318503741
47913,0.13898376787997702
47916,0.13529400851891837
47921,0.02050833072579139
47922,-0.029959603157873937
47925,0.10297568425667891
47931,-0.02428945596021609
47934,0.11472471334140977
47929,0.06157292516734303
47939,-0.10730267457595732
47940,0.028351999239176195
47944,-0.1262133017912339
47950,-0.04927569759788658
47954,-0.05055762447640638
47955,-0.17556115453578297
47956,0.10262873899765101
47959,0.09379716108502623
47965,-0.17556115453578297
47966,-0.17556115453578297
47970,-0.05719179136811209
47976,-0.039595354760567636
47981,0.11751863084296577
47984,-0.042495083469394956
47987,0.0789048728019629
47985,0.04845969765314384
47991,-0.06617687816488177
47992,0.006214301137125955
47995,0.13692628306932542
48006,0.0028019882328160772
48018,0.07558308266319913
48022,-0.1642176336220652
48028,-0.025317485326654343
48035,-0.026577436861098536
48036,-0.017990723264354525
48037,-0.08665502717065288
48052,0.10953491748494992
48055,-0.17556115453578297
48064,0.06020367316159736
48065,-0.07030525857046249
48066,0.2148700357386767
48075,0.08616145205892822
48082,-0.10594197198495969
48093,0.025461411681574342
48091,-0.010096576491122222
48095,-0.1614070233401938
48099,-0.00045778219165343303
48112,0.04858848301729968
48134,-0.04516998398179117
48138,0.1062067039482385
48144,-0.02717640894415213
48176,0.028671880096315272
48181,-0.034594797780630626
48195,-0.048974876252517396
48205,0.05741788411223059
48215,-0.13012940689334668
48217,-0.17556115453578297
48222,-0.023573197538964863
48228,0.053102617601617386
48235,-0.028836647879427246
48238,-0.03993321629118107
48246,0.0804941675721299
48250,0.03506822256236897
48251,-0.09264846891205547
48254,-0.023988253598384635
48255,0.029425993511025594
48259,-0.11696816178600988
48262,0.03503826175610991
48265,0.1067566361463047
48268,0.0895067932630933
48273,0.05147042947758351
48278,0.031417073182033906
48288,0.11103892133409787
48294,-0.02333100586569159
48295,-0.026964877004736543
48304,-0.06318080608069826
48340,0.08655678427368163
48348,-0.03749747338920423
48351,0.1116444664074423
48352,-0.0415469804447372
48389,-0.0034614974814006216
48397,0.032932266640684604
48439,0.12515897438340395
48453,-0.03926546275223691
48527,0.01566771499508468
48542,0.10586220177504424
48547,0.011751269621008809
48548,-0.020431225851795687
48556,0.1291184915515753
48532,0.03780217105853967
48559,0.06973723370268181
48573,-0.04969390876816632
48579,0.042899510971259325
48580,0.13458411360879463
48597,-0.02914053990989679
48598,0.005481457050115157
48604,0.22422433547240794
48618,-0.06812531062519356
48630,0.08812907185632501
48633,0.10896082260036755
48637,0.1324070544796705
48638,0.2644453299066387
48639,-0.017601635666628146
48644,-0.14874053130102416
48646,0.04907164114083096
48647,0.16694780131689424
48652,0.03958280596472874
48654,-0.022908319896196627
47798,0.025732004600699687
48655,0.04910153909257631
48657,-0.05034796787299889
48658,0.039417747718497154
48670,0.12082106670525083
48682,0.1610324508926978
48687,0.09288367513820561
48698,-0.1435684755805648
48700,-0.0022451342268824948
48718,0.07005772632369134
48719,-0.053630270847463635
48720,-0.024159913801136468
48731,-0.11112596339791864
48737,-0.0396891217572759
48744,-0.04694022034194728
48750,-0.17556115453578297
48760,-0.021352375642330668
48786,-0.019284443951441965
48789,0.0335846436907572
48794,0.010463007960240467
48796,-0.08321258726296671
48797,-0.07308729364621597
48801,-0.17556115453578297
48802,-0.055770332584654025
48810,-0.17556115453578297
48817,-0.17556115453578297
48780,-0.12929651634927863
48823,-0.05901715493904447
48827,-0.17556115453578297
48833,-0.1539967106037754
48843,0.011133295550389555
48854,-0.017053383135860356
48864,0.10511511983262911
48879,-0.06295272366727256
48888,-0.14874053130102416
48901,-0.17556115453578297
48904,-0.17556115453578297
48912,0.1227741668721769
48918,-0.0746142668286287
48919,0.06344676782262648
48923,-0.042101647818926446
48934,0.09103951258953913
48940,0.07573732709278769
48951,0.2161171136309531
48952,0.08065274263524524
48961,-0.17556115453578297
48967,-0.17556115453578297
48973,-0.17556115453578297
48982,-0.17556115453578297
48985,-0.07074277688476688
48986,-0.045874272001613314
48965,0.045620315403926304
48987,-0.06665099508666145
48992,0.005734135882646374
48993,-0.04826750452201917
48994,0.030057052595370615
48995,0.04495435394630132
49004,-0.09204022488376457
49007,-0.07437478489634275
49011,-0.17556115453578297
49016,0.02303123038967292
49022,0.022953610819502646
49023,0.08374695975292945
49025,-0.14710880257361925
49036,-0.009970594890720996
49047,-0.09342033924846255
49049,0.003768581908494162
49052,0.06259220826936995
49099,-0.004360977216652739
49100,-0.049475241062383324
49106,0.055714006151719175
49141,0.023086653052880268
49152,-0.17556115453578297
49156,-0.17556115453578297
49157,0.10455620111847441
49165,0.06877015327617608
49168,-0.0767764918748261
49196,-0.09444641341438353
49197,-0.17556115453578297
49204,-0.13716287981892827
49224,-0.002244195074072697
49257,0.11645009315833887
49266,0.27381208940667334
49276,-0.027149155163541994
49283,-0.04116640953702594
49297,0.04672736573479308
49307,-0.020640392593519574
49311,-0.07530883469506261
49327,-0.06653414723696466
49329,0.1445038447009519
49340,0.05048556044289598
49350,0.030110132765501563
49352,0.08578551005193746
49360,-0.03634576697250963
49367,0.05925109077699675
49376,-0.17556115453578297
49389,-0.17556115453578297
49391,-0.07391221603742792
49392,-0.17556115453578297
49414,0.19939350081121965
49424,0.0610716655426905
49458,-0.14121855040763148
49461,-0.17556115453578297
49483,0.06382126590325854
49487,0.060648214442359905
49497,0.04904664274548054
49501,0.0191574834677416
49502,-0.09717219276256966
49505,-0.09453773031705859
49506,-0.05970611767324735
49529,0.11898314538846289
49534,0.04463068217045041
49568,0.027325289213392723
49570,-0.15616931418263647
49574,0.09673281112532761
49582,-0.0009514056324330111
49606,0.09625357903301734
49609,0.10413588379195815
49622,0.2510853670372776
49663,-0.11501757278638453
49667,0.05335180377800741
49687,-0.09708556601904283
49688,-0.17556115453578297
49719,-0.0893731975727462
49720,0.21957226690811393
49734,-0.014775584088436489
49740,-0.16122684086178124
49767,-0.12707216768487783
49772,0.03375701918720708
49776,0.06439041948079471
49779,0.09167685184463159
49781,-0.05197051038373962
49780,0.047827455398349095
49788,0.08076217557884857
49789,-0.10677969871378457
49795,-0.002111736083485305
49814,-0.08246766657735799
46736,-0.03261362381985172
49825,0.022179342893739684
49824,0.042825563382738685
49828,-0.17556115453578297
49833,0.08519917511936714
49834,0.05258836295488778
49846,0.00649578771062953
49848,0.05986643240805012
49854,0.023881498671062706
49856,-0.04424799460970097
49880,-0.15989013614163455
49882,-0.11941005246829711
49888,-0.009103871312715894
49893,0.02296969947973626
49895,-0.16139014463251378
49899,-0.17556115453578297
49900,-0.17556115453578297
49901,-0.05636573042678322
49908,-0.15463702590052447
49916,-0.15831415583659614
49924,-0.15935787140178304
49925,-0.17556115453578297
49929,-0.17556115453578297
49939,0.016030368407877416
49943,-0.03857661996005268
49947,-0.15003948365332676
49950,-0.17556115453578297
49967,0.028691587225284865
49968,-0.012445856873989358
49970,0.00045270117675866306
49971,0.03806745581968818
49974,-0.0825060875510158
49972,-0.17556115453578297
49975,-0.03655882773241648
49976,-0.02350821287392446
49977,-0.04674170725250193
49982,-0.17556115453578297
49983,-0.14343604234825574
49984,-0.012281996189057731
49985,-0.14681646661669184
49988,-0.007926379110133552
49991,-0.17556115453578297
49994,0.04758226969318691
50000,0.14215882014082604
50005,0.015152515851091897
50012,0.05816673840646103
50040,-0.04544172283715259
50044,-0.17556115453578297
50049,-0.06980173475954365
50050,-0.17556115453578297
50052,-0.10684069340316477
50057,-0.03818943474482489
50063,-0.17556115453578297
50066,-0.1566002434492526
50067,-0.1507646878795298
50068,-0.1653660458144035
50073,-0.02835228198550449
50074,-0.02453254165812635
50078,-0.1261451089458518
50083,-0.014378178933548758
50086,0.1151782305828225
50097,0.12804288673815833
50110,-0.022273112675202544
50147,-0.07258014259080042
50149,0.028136684384434618
50165,0.03680698786400749
50176,-0.17556115453578297
50185,-0.17556115453578297
50186,-0.17556115453578297
1624,-0.03448381366964903
50196,0.11897613332732537
50217,-0.06204871417404878
50220,-0.13710792073795003
50234,-0.05663523874549453
50238,-0.04923574152585597
50240,-0.17556115453578297
50246,-0.10234513038619436
50262,0.16531215868295446
50277,-0.018266919070839438
50306,-0.02537915759373177
50322,-0.17556115453578297
50327,-0.01359259098526655
50329,-0.17556115453578297
50331,0.2780118505178505
50337,-0.17556115453578297
50370,-0.17556115453578297
50417,-0.17556115453578297
50432,0.051011611284037084
50442,0.028528644692284222
50446,-0.17556115453578297
50450,-0.039570340549737404
50452,-0.13443258479835624
50456,-0.012114235684355268
50457,-0.00293355440526466
50459,-0.05458608524416403
50460,0.030295739451227655
50469,-0.04878554561138071
50471,-0.17556115453578297
50487,-0.14422997450464142
50488,0.03596878246123647
50503,-0.03637424246949311
50504,-0.05633779420872381
50506,-0.17556115453578297
50505,0.061488054300290806
50510,-0.010017396403861512
50518,0.12280547371988615
50525,0.08985899354766946
50526,-0.0620427170724106
50530,-0.06915299358229227
50533,0.10903917483714043
50544,0.24236129345091573
50546,0.02125157571097047
50547,0.0003596963169176792
50548,0.033556656693504494
50568,-0.17556115453578297
50572,0.022480888752889228
50593,-0.012519453789406498
50595,-0.06295302692301158
50600,-0.1627400638098771
50601,-0.001720261103285825
50608,0.01775329787990343
50613,0.011950698013951988
50616,0.10202454499394065
50617,-0.17556115453578297
50621,0.08422217103728358
50623,-0.03644886106535028
50626,-0.06559918728182629
50630,0.10227082380939767
50640,-0.058103155218926894
50641,-0.09288328716183841
50646,-0.04626899336827445
50650,0.05875776409188771
50652,-0.002248446962291928
50653,0.1484276220034545
50656,0.05442552110839416
50660,-0.023740565525229407
50672,0.022534048331203094
50682,0.010685525003088392
50659,0.04211619202540062
50702,0.05768981396048145
50706,0.03825863274759733
50716,0.10584127751394057
50738,-0.03718409217402102
50739,0.0317271792512942
50740,0.11945479639033474
50743,0.013546150150608782
50747,-0.009182099777472252
50753,-0.07769984513959038
50764,0.06327893920117145
50765,0.02919486807713867
50779,0.028459039927417162
50784,0.04518200159748664
50800,-0.004921360853510637
50802,0.0010592544417470373
50808,-0.13575408046101195
50832,-0.02665847160860213
50883,-0.09804677473571805
50913,-0.013815335986307797
50916,0.04103509409680639
50929,-0.036175403227296565
50931,-0.08625200607686939
50954,-0.07170916512783909
50966,-0.10188539207963676
50986,0.05908085436518462
51003,-0.159080577642227
51026,-0.02709040796490031
51052,0.02198062128980338
51069,0.06299902895355947
51070,-0.17556115453578297
51078,0.017182944248262166
51087,0.07681370466162907
51093,0.05930836842528975
51117,-0.03503839397537628
51124,-0.10038477816476915
51123,0.19459003650178563
51140,0.01814175656051098
51143,0.0727595241445409
50736,0.049815179295261025
51159,-0.07331080398785828
51173,0.07100140323128845
51178,0.05278236447209228
51190,-0.05003939499350207
51199,0.04039290276047003
51264,0.14635080990008564
51271,-0.12206310667899528
51290,0.05576211430336908
51303,0.021193754441058754
51306,0.16042664456536526
51313,-0.04280942271000937
51363,-0.17556115453578297
51376,-0.0286054900766044
51384,0.20025239319488697
51391,0.04675158755512576
51403,0.015539553279814045
51410,-0.0414414039523347
51428,-0.17556115453578297
51455,-0.022850900934833995
51478,-0.15463702590052447
51482,-0.17556115453578297
51493,-0.17556115453578297
51507,-0.11819469340072375
51532,-0.010286834740826312
51544,-0.17556115453578297
51542,0.01683128815080759
51590,-0.0751012490457954
51613,-0.05495878625124945
51618,-0.023050634820250826
51639,0.10143901973724057
51648,0.05326224999374385
51675,-0.09641808541552305
51681,-0.06731266337837011
51686,-0.004499721175760696
51701,-0.17556115453578297
51733,0.025860572029855255
51734,0.01922593992855748
51752,-0.017196930902050656
51771,0.01897919741929477
51772,-0.11941005246829711
51790,-0.01803522026240273
51810,-0.14896707700679213
51811,-0.04139907786443853
51819,0.003563316240674852
51821,-0.034220307734977196
51833,0.08813848035451721
51837,0.03928587547647788
51840,-0.0359189868658914
51846,-0.047820092648313495
51848,-0.06507889534748706
51889,-0.01982950172680309
51892,-0.027681205686302557
51897,0.005429217727138336
51942,0.0122629769544369
51952,-0.00315120948525599
51834,0.0035221040310823293
51993,-0.15860565215999228
51996,-0.17556115453578297
51997,-0.06544428616918901
52030,-0.17556115453578297
52040,-0.17556115453578297
52048,-0.07672233173737919
52051,-0.08475164374768618
52080,-0.17556115453578297
52129,-0.17556115453578297
52163,-0.02508666283017308
52172,-0.008828277204522172
52175,0.07622361840018022
52179,-0.04014256281626005
52191,-0.08730881066512242
52220,-0.17556115453578297
52221,-0.17556115453578297
52222,-0.17556115453578297
52223,-0.1401601841509818
52230,-0.17556115453578297
52241,-0.17556115453578297
52252,-0.17556115453578297
52255,-0.043567413635906826
52260,-0.17556115453578297
52288,-0.17556115453578297
52314,0.2977341924131124
52337,-0.1596194625621168
52393,-0.17556115453578297
52395,-0.17556115453578297
52404,-0.17556115453578297
52464,-0.08377573491430063
52477,0.05412802778512027
52483,-0.08351158752243665
52502,-0.17556115453578297
52513,-0.17556115453578297
52542,-0.04965906177261831
52558,-0.17556115453578297
52563,-0.1614070233401938
52581,-0.17556115453578297
52600,-0.17556115453578297
52622,-0.0588190867572681
52626,-0.12121866792693697
52634,-0.17556115453578297
52649,0.19573846374054749
52677,-0.17556115453578297
52698,-0.17556115453578297
52706,-0.1594891177357622
52710,-0.17556115453578297
52727,-0.17556115453578297
52728,-0.07857650008265055
52733,0.08663470639326887
52757,-0.17556115453578297
52748,-0.11022016519995897
52768,-0.16034081366344977
52776,-0.17556115453578297
52795,-0.048202412047312404
52801,-0.17556115453578297
52810,-0.1614070233401938
52812,-0.17556115453578297
52813,-0.17556115453578297
52861,0.02593625181495307
52901,-0.09208690170626016
52256,-0.02386684621509466
52942,-0.12061413749924987
52946,-0.12636176458090576
52957,0.01713182701979299
52966,-0.17556115453578297
52968,-0.05653786662101634
52983,-0.17556115453578297
52984,-0.12927773756027083
53001,-0.03653519638282943
53004,-0.04301538322881804
53008,-0.17556115453578297
53056,-0.010679093821712171
53041,0.18090542831931566
53065,-0.13351759358696214
53071,-0.17556115453578297
53092,-0.17556115453578297
53143,-0.04854211698319105
53155,-0.009888952616423863
53256,-0.17556115453578297
53290,-0.17556115453578297
53293,-0.12496949347427316
53305,-0.12642986393337657
53369,-0.17556115453578297
53406,-0.17556115453578297
53429,-0.17556115453578297
53454,-0.17556115453578297
53475,-0.17556115453578297
53485,-0.00612455228650427
53575,-0.036268956334671976
53588,-0.17556115453578297
53614,-0.09937599877005399
53619,-0.10294107899530319
53624,0.03678861919504306
53629,-0.04533663253370451
53640,-0.17556115453578297
53654,-0.04740540924222897
53705,0.05067916614905432
53723,0.0817779098550987
53730,-0.12188630529859668
53742,-0.17556115453578297
53749,-0.034235142648079975
53798,-0.17556115453578297
53855,-0.1614070233401938
53871,0.14338550762856495
53886,0.012726522745444502
53890,-0.08751416347774127
53920,-0.025229064430779213
53926,-0.008978047835351666
53942,-0.17556115453578297
53963,-0.053893419232203366
53983,-0.17556115453578297
54030,-0.17556115453578297
54032,0.1639587494973832
54059,-0.040336700947146864
54063,0.0828132101919552
54065,-0.03965321738833588
54093,-0.12792040993821746
54098,-0.1136688520951053
54106,-0.024494876132663157
54115,-0.021265599372540855
54121,0.025663987034769464
54128,-0.10779739326557031
54135,-2.2408854887634444e-05
54119,0.008219940091421019
54145,-0.037927884997048134
54163,-0.17556115453578297
54178,-0.03887832899091115
54177,-0.17556115453578297
54183,-0.022164762284128114
54187,-0.10905386132094369
54193,-0.049342563446100496
54200,0.04387872197881959
54215,-0.17556115453578297
54218,-0.17556115453578297
54235,0.012353710728580936
54238,-0.17556115453578297
54244,-0.17556115453578297
54271,-0.054262359768047275
54308,-0.04960852156358264
54323,-0.059239592993155676
54331,-0.05353405277691936
54337,-0.17556115453578297
54344,-0.1462010593768721
54364,-0.17556115453578297
54365,-0.04038876581180906
54371,-0.17556115453578297
54384,-0.17556115453578297
54385,-0.17556115453578297
54414,-0.10241032435464886
54416,-0.03720884721321904
54426,0.05387638658924632
54419,-0.05102653668149787
54429,-0.17556115453578297
54437,-0.07727262056424761
54441,-0.17556115453578297
54442,-0.02405697984561933
54459,-0.17556115453578297
54470,-0.17556115453578297
54480,-0.17556115453578297
